IP,Inventario,Precisao,TempoReacao,APM,TaxaHeadshots,JaFoiSuspeito,SusInv,Classe
192.168.16.126,"Silenciador, Sniper, GranadaInc, Lança-granadas",47,60,122,52,0,1,Suspeito
192.168.222.157,"Colete, Explosivo, GranadaFumo, Fuzil",91,388,23,74,0,0,Suspeito
192.168.217.40,"Capacete, Fuzil, GranadaFumo, Torreta",95,84,30,96,0,0,Suspeito
192.168.9.215,"Explosivo, Silenciador, Sniper, GranadaFrag",79,363,101,53,1,1,Suspeito
192.168.4.155,"Sniper, GranadaFumo, Espingarda, GranadaFrag",60,326,108,23,0,0,Legítimo
192.168.122.232,"GranadaFrag, Silenciador, Capacete, Colete",59,372,98,88,0,0,Legítimo
192.168.218.161,"Colete, Mira, Espingarda, Silenciador",77,219,124,12,1,0,Legítimo
192.168.79.69,"Faca, Colete, Revólver, Pistola",81,258,20,46,0,1,Suspeito
192.168.86.4,"Lança-granadas, Drone, Mira, Faca",45,158,75,42,0,1,Legítimo
192.168.169.96,"Faca, Metralhadora, Mira, GranadaFumo",58,389,140,57,0,0,Legítimo
192.168.170.177,"Colete, GranadaFrag, Mira, Drone",61,129,104,52,0,1,Suspeito
192.168.251.28,"Sniper, Lança-granadas, Fuzil, Espingarda",72,333,98,6,0,1,Legítimo
192.168.44.116,"Lança-granadas, Revólver, Drone, GranadaFumo",57,68,51,96,0,1,Suspeito
192.168.67.128,"Colete, MedKit, Capacete, Fuzil",66,377,35,79,0,0,Legítimo
192.168.143.109,"Revólver, Sniper, Colete, GranadaInc",72,293,113,28,0,0,Legítimo
192.168.2.78,"Capacete, Colete, Lança-granadas, Submetralhadora",92,162,103,11,0,1,Suspeito
192.168.68.141,"Metralhadora, Pistola, Drone, Lança-granadas",93,371,71,96,0,0,Legítimo
192.168.28.103,"Silenciador, Lança-granadas, Submetralhadora, Drone",50,295,132,10,0,0,Legítimo
192.168.167.36,"Lança-granadas, Metralhadora, Mira, Sniper",48,376,93,85,0,0,Legítimo
192.168.74.148,"GranadaFrag, Espingarda, Metralhadora, Revólver",43,306,147,10,0,0,Legítimo
192.168.199.96,"GranadaFrag, Silenciador, GranadaFumo, Colete",65,307,53,72,0,1,Legítimo
192.168.50.215,"Mira, GranadaFumo, Lança-granadas, Explosivo",57,296,134,13,0,1,Legítimo
192.168.70.77,"Drone, Submetralhadora, GranadaInc, Capacete",96,113,85,39,0,1,Suspeito
192.168.207.110,"Drone, Fuzil, Espingarda, Silenciador",79,281,95,100,0,1,Legítimo
192.168.93.42,"Pistola, Submetralhadora, Explosivo, Sniper",60,301,66,9,0,1,Legítimo
192.168.102.29,"Espingarda, Fuzil, MedKit, Colete",86,304,147,0,0,0,Legítimo
192.168.227.145,"Sniper, Drone, Colete, GranadaFrag",93,223,145,14,0,1,Suspeito
192.168.13.85,"GranadaInc, Capacete, Mira, Revólver",52,308,141,81,0,1,Suspeito
192.168.107.63,"Faca, Metralhadora, Mira, Lança-granadas",42,389,107,97,0,1,Suspeito
192.168.33.233,"Silenciador, Fuzil, Faca, Capacete",88,115,71,96,0,1,Suspeito
192.168.97.7,"Submetralhadora, GranadaInc, Explosivo, Metralhadora",75,140,83,47,0,1,Legítimo
192.168.134.232,"Capacete, Espingarda, Mira, MedKit",46,80,67,35,0,1,Legítimo
192.168.87.44,"Espingarda, GranadaInc, Torreta, Capacete",72,245,91,26,0,0,Legítimo
192.168.59.43,"Submetralhadora, Explosivo, Espingarda, Colete",42,112,40,77,0,0,Legítimo
192.168.118.186,"GranadaFumo, Espingarda, Pistola, Drone",67,236,88,74,0,0,Legítimo
192.168.176.252,"Mira, Capacete, GranadaFrag, Colete",42,321,137,69,0,0,Legítimo
192.168.45.164,"Capacete, GranadaFrag, Colete, Torreta",48,192,91,44,0,0,Legítimo
192.168.16.153,"Mira, Lança-granadas, Explosivo, Colete",40,372,143,69,0,1,Legítimo
192.168.111.197,"GranadaFrag, Torreta, Lança-granadas, GranadaInc",79,99,26,44,0,1,Suspeito
192.168.183.173,"Fuzil, Submetralhadora, Capacete, Colete",76,171,65,44,0,1,Legítimo
192.168.68.149,"Revólver, Espingarda, Metralhadora, Sniper",91,357,123,62,0,0,Legítimo
192.168.181.82,"Capacete, Fuzil, MedKit, GranadaInc",64,234,76,31,0,0,Legítimo
192.168.5.95,"GranadaFrag, Drone, Capacete, Revólver",80,312,141,43,0,0,Legítimo
192.168.150.152,"Explosivo, GranadaInc, Lança-granadas, Colete",81,155,37,83,0,0,Suspeito
192.168.161.223,"Silenciador, Fuzil, Mira, Espingarda",62,244,32,94,0,0,Legítimo
192.168.110.107,"Submetralhadora, Revólver, Metralhadora, Torreta",91,120,58,62,0,1,Suspeito
192.168.7.224,"Drone, Explosivo, Metralhadora, Fuzil",50,357,140,93,0,0,Legítimo
192.168.6.135,"Drone, Pistola, Lança-granadas, Explosivo",40,380,52,55,1,0,Legítimo
192.168.245.236,"Drone, Submetralhadora, Sniper, GranadaFrag",51,76,41,99,0,1,Suspeito
192.168.203.60,"Faca, Lança-granadas, Revólver, GranadaInc",83,306,141,19,0,1,Suspeito
192.168.173.172,"Sniper, Fuzil, Capacete, GranadaInc",68,114,64,72,0,1,Suspeito
192.168.243.190,"Silenciador, Revólver, GranadaFumo, Lança-granadas",59,113,55,41,0,1,Legítimo
192.168.74.209,"Lança-granadas, Silenciador, Torreta, Submetralhadora",92,98,41,59,0,0,Legítimo
192.168.201.96,"GranadaFrag, Submetralhadora, GranadaInc, Sniper",57,277,44,37,0,1,Legítimo
192.168.252.113,"GranadaInc, Sniper, Explosivo, Submetralhadora",67,118,132,5,0,0,Legítimo
192.168.15.121,"Lança-granadas, Revólver, Mira, Faca",99,363,37,97,0,1,Suspeito
192.168.71.34,"Mira, Capacete, Metralhadora, Lança-granadas",72,117,133,11,0,1,Suspeito
192.168.208.251,"Sniper, Lança-granadas, Revólver, MedKit",76,330,79,12,0,1,Legítimo
192.168.93.56,"Fuzil, Pistola, Capacete, Drone",82,396,67,14,0,0,Legítimo
192.168.223.57,"GranadaInc, Silenciador, Metralhadora, Mira",69,64,136,84,0,1,Suspeito
192.168.7.136,"GranadaInc, MedKit, Sniper, Drone",74,64,91,100,0,0,Legítimo
192.168.49.62,"Revólver, Capacete, GranadaFrag, GranadaInc",74,239,52,0,0,1,Legítimo
192.168.74.180,"GranadaFumo, Revólver, Colete, Submetralhadora",84,243,79,12,0,1,Legítimo
192.168.52.7,"GranadaInc, Capacete, Silenciador, Colete",59,235,87,77,0,1,Legítimo
192.168.246.27,"Capacete, Sniper, GranadaInc, Colete",92,254,84,15,0,0,Legítimo
192.168.89.116,"Sniper, Revólver, GranadaInc, Faca",73,371,130,59,0,0,Legítimo
192.168.56.1,"Fuzil, Capacete, Submetralhadora, Revólver",71,314,66,90,1,1,Suspeito
192.168.96.192,"Submetralhadora, Capacete, Drone, GranadaFumo",94,180,67,89,0,0,Suspeito
192.168.67.151,"Pistola, Submetralhadora, MedKit, Colete",59,228,81,42,0,0,Legítimo
192.168.113.230,"Espingarda, Drone, Faca, Metralhadora",64,265,28,13,0,0,Legítimo
192.168.24.73,"GranadaFumo, Fuzil, Submetralhadora, Metralhadora",98,157,41,54,0,0,Legítimo
192.168.78.191,"MedKit, Explosivo, Faca, Silenciador",41,115,125,99,0,0,Suspeito
192.168.212.172,"Colete, Fuzil, Sniper, Lança-granadas",56,97,39,58,0,0,Legítimo
192.168.71.116,"Faca, Silenciador, Sniper, Fuzil",66,233,52,85,0,0,Legítimo
192.168.206.149,"Sniper, Mira, Silenciador, Faca",76,366,30,75,0,1,Suspeito
192.168.197.209,"Metralhadora, GranadaFrag, Colete, Revólver",88,173,46,73,0,1,Suspeito
192.168.101.92,"GranadaInc, Drone, Torreta, GranadaFumo",52,350,136,55,0,0,Legítimo
192.168.246.226,"Pistola, Drone, Capacete, Espingarda",75,130,105,52,0,0,Legítimo
192.168.34.52,"Pistola, Silenciador, Capacete, Mira",71,370,122,75,0,0,Legítimo
192.168.49.188,"Drone, Mira, MedKit, Submetralhadora",93,222,128,24,0,0,Legítimo
192.168.13.119,"GranadaInc, Drone, Revólver, GranadaFrag",100,86,133,13,0,1,Suspeito
192.168.114.252,"Sniper, Espingarda, Faca, Metralhadora",96,336,60,42,0,0,Legítimo
192.168.55.20,"Drone, Lança-granadas, Silenciador, Metralhadora",46,394,61,94,0,1,Legítimo
192.168.200.207,"Drone, Metralhadora, GranadaFumo, GranadaInc",40,276,37,95,0,0,Legítimo
192.168.133.195,"Lança-granadas, Colete, Torreta, Drone",77,221,86,50,0,0,Legítimo
192.168.147.118,"Silenciador, Explosivo, Revólver, Torreta",90,177,110,37,1,0,Suspeito
192.168.93.33,"Espingarda, Pistola, GranadaInc, Mira",97,67,57,27,0,0,Legítimo
192.168.124.59,"Pistola, Lança-granadas, Faca, Drone",45,321,110,41,0,1,Legítimo
192.168.40.29,"Revólver, Torreta, GranadaFrag, Drone",88,373,28,53,0,0,Legítimo
192.168.191.90,"Silenciador, Torreta, Metralhadora, Espingarda",85,299,118,30,0,1,Suspeito
192.168.165.227,"Explosivo, Fuzil, Lança-granadas, GranadaFrag",44,175,76,18,0,0,Legítimo
192.168.143.106,"MedKit, Capacete, Torreta, Revólver",95,181,80,93,0,0,Suspeito
192.168.28.132,"GranadaInc, Metralhadora, Submetralhadora, Mira",43,280,69,31,0,0,Legítimo
192.168.63.206,"Pistola, Capacete, Mira, Lança-granadas",73,399,44,11,0,0,Legítimo
192.168.192.145,"Revólver, Drone, Capacete, Torreta",77,387,117,77,0,1,Suspeito
192.168.119.91,"GranadaFrag, Explosivo, Drone, Sniper",56,333,90,82,0,1,Legítimo
192.168.70.195,"Fuzil, MedKit, GranadaInc, Torreta",80,86,83,6,0,0,Legítimo
192.168.38.203,"Mira, Fuzil, Colete, Explosivo",56,235,109,90,0,0,Legítimo
192.168.118.253,"Torreta, Espingarda, Metralhadora, Revólver",41,102,124,34,0,1,Suspeito
192.168.25.75,"Explosivo, Faca, MedKit, Metralhadora",85,120,32,94,0,0,Suspeito
192.168.10.247,"GranadaFrag, Fuzil, Submetralhadora, Capacete",49,121,118,85,0,1,Suspeito
192.168.96.91,"Mira, Fuzil, Pistola, Silenciador",59,184,128,67,1,1,Suspeito
192.168.178.246,"Revólver, Lança-granadas, Pistola, Metralhadora",73,151,117,59,0,1,Suspeito
192.168.96.121,"Lança-granadas, GranadaInc, GranadaFrag, Faca",77,116,127,11,0,1,Suspeito
192.168.178.215,"Lança-granadas, Metralhadora, Faca, Explosivo",74,191,146,89,0,0,Suspeito
192.168.3.131,"GranadaFrag, Capacete, GranadaInc, Silenciador",99,254,46,89,0,1,Suspeito
192.168.201.29,"Silenciador, Colete, Mira, GranadaInc",64,307,149,71,0,0,Legítimo
192.168.229.216,"Drone, Capacete, Revólver, Submetralhadora",93,141,51,36,0,1,Suspeito
192.168.100.79,"Fuzil, Pistola, Drone, Lança-granadas",85,358,36,16,0,1,Suspeito
192.168.22.180,"Torreta, Colete, GranadaInc, Espingarda",66,272,115,27,0,1,Legítimo
192.168.148.43,"Explosivo, Faca, Sniper, Lança-granadas",63,278,129,43,0,1,Legítimo
192.168.79.192,"GranadaInc, Espingarda, Explosivo, Torreta",78,170,39,95,0,0,Suspeito
192.168.26.28,"Sniper, GranadaInc, Silenciador, MedKit",97,123,111,90,0,1,Suspeito
192.168.183.248,"Fuzil, Pistola, Explosivo, GranadaInc",52,360,49,67,0,0,Legítimo
192.168.13.210,"Fuzil, Sniper, GranadaFrag, MedKit",62,111,27,86,0,0,Suspeito
192.168.106.252,"Explosivo, Colete, Mira, Silenciador",70,265,57,71,0,1,Legítimo
192.168.173.68,"Submetralhadora, Colete, Drone, MedKit",99,252,97,77,0,1,Suspeito
192.168.218.102,"GranadaFumo, MedKit, Capacete, GranadaInc",44,51,144,50,0,1,Suspeito
192.168.124.85,"GranadaFrag, Silenciador, Fuzil, Drone",61,154,62,77,0,1,Suspeito
192.168.108.1,"GranadaFrag, MedKit, GranadaFumo, Silenciador",87,341,88,83,0,1,Suspeito
192.168.28.71,"Capacete, GranadaFrag, Colete, Pistola",76,110,44,100,0,0,Legítimo
192.168.88.236,"Pistola, Faca, GranadaFumo, Explosivo",50,277,122,5,0,1,Legítimo
192.168.77.19,"Silenciador, Lança-granadas, Pistola, Explosivo",91,327,34,42,0,0,Legítimo
192.168.88.248,"Submetralhadora, GranadaFrag, Fuzil, Metralhadora",86,68,26,94,0,0,Suspeito
192.168.232.86,"GranadaInc, Revólver, Espingarda, Drone",91,190,31,75,0,0,Suspeito
192.168.138.99,"GranadaFumo, Mira, Fuzil, Silenciador",61,136,74,4,0,0,Legítimo
192.168.135.12,"Explosivo, Lança-granadas, Sniper, GranadaFrag",71,118,54,59,0,0,Legítimo
192.168.115.77,"Sniper, Lança-granadas, Submetralhadora, Fuzil",48,202,137,74,0,0,Legítimo
192.168.194.236,"Silenciador, Revólver, Colete, Faca",60,322,79,16,0,1,Legítimo
192.168.189.244,"Metralhadora, GranadaFumo, Torreta, Explosivo",67,299,76,80,0,1,Legítimo
192.168.157.25,"MedKit, Explosivo, Mira, GranadaFumo",47,124,77,34,0,0,Legítimo
192.168.136.195,"Revólver, Drone, Colete, Sniper",67,50,34,81,0,1,Suspeito
192.168.32.96,"Metralhadora, Fuzil, Torreta, Capacete",57,345,72,50,0,0,Legítimo
192.168.21.32,"Drone, MedKit, Submetralhadora, Colete",72,312,41,65,0,0,Legítimo
192.168.43.138,"Mira, GranadaFumo, Revólver, GranadaFrag",50,73,45,48,0,1,Legítimo
192.168.120.227,"Fuzil, Faca, Submetralhadora, Sniper",75,241,140,63,0,1,Legítimo
192.168.84.139,"GranadaInc, GranadaFrag, Fuzil, Submetralhadora",63,250,71,37,0,0,Legítimo
192.168.58.148,"Sniper, GranadaInc, Lança-granadas, MedKit",79,264,47,89,0,1,Legítimo
192.168.251.122,"Drone, Colete, Espingarda, GranadaInc",85,370,32,26,0,1,Suspeito
192.168.195.50,"Submetralhadora, Silenciador, Explosivo, Pistola",89,87,42,52,0,0,Legítimo
192.168.106.160,"Submetralhadora, Sniper, Faca, GranadaFrag",85,240,25,3,0,0,Legítimo
192.168.16.88,"Lança-granadas, Capacete, Metralhadora, Torreta",72,246,126,34,0,1,Legítimo
192.168.196.136,"Revólver, Silenciador, Sniper, Espingarda",83,104,119,12,0,0,Suspeito
192.168.35.200,"MedKit, Explosivo, GranadaFrag, Submetralhadora",54,294,108,99,0,0,Legítimo
192.168.66.85,"Metralhadora, Submetralhadora, Lança-granadas, Torreta",66,122,82,78,0,0,Legítimo
192.168.192.42,"Faca, Fuzil, Mira, Submetralhadora",42,186,108,17,0,1,Suspeito
192.168.14.177,"Torreta, Lança-granadas, GranadaFrag, Espingarda",76,140,115,56,0,1,Suspeito
192.168.252.190,"Sniper, Torreta, GranadaFumo, Silenciador",48,147,97,4,0,1,Legítimo
192.168.217.247,"GranadaFumo, Metralhadora, Torreta, Mira",47,243,148,2,0,0,Legítimo
192.168.8.202,"Espingarda, Pistola, GranadaFrag, Drone",62,54,78,45,0,1,Legítimo
192.168.67.118,"Colete, Revólver, GranadaInc, GranadaFumo",63,257,134,2,0,1,Legítimo
192.168.53.101,"Faca, Lança-granadas, GranadaInc, Pistola",78,202,54,36,0,0,Legítimo
192.168.123.193,"Submetralhadora, Explosivo, GranadaFrag, GranadaFumo",68,329,120,99,0,1,Suspeito
192.168.143.229,"Espingarda, MedKit, Explosivo, GranadaFrag",100,392,118,64,0,1,Suspeito
192.168.141.62,"Mira, Faca, Espingarda, Drone",73,168,48,22,0,1,Legítimo
192.168.109.41,"Submetralhadora, Revólver, Drone, Silenciador",67,374,47,74,0,1,Legítimo
192.168.192.246,"Capacete, Revólver, Silenciador, Torreta",85,167,111,41,0,1,Suspeito
192.168.102.8,"GranadaFrag, Colete, GranadaInc, Silenciador",79,216,42,2,0,0,Legítimo
192.168.111.61,"Pistola, GranadaFrag, Fuzil, Lança-granadas",88,88,64,34,1,0,Suspeito
192.168.67.70,"Submetralhadora, Torreta, Metralhadora, Revólver",56,345,122,90,0,1,Suspeito
192.168.51.161,"Fuzil, Metralhadora, Faca, MedKit",75,259,136,79,0,0,Legítimo
192.168.166.132,"Capacete, Mira, Colete, Revólver",78,98,51,24,0,0,Legítimo
192.168.189.22,"MedKit, Fuzil, Mira, Espingarda",77,366,141,8,0,1,Legítimo
192.168.117.59,"Silenciador, Capacete, Submetralhadora, GranadaFrag",47,265,120,48,0,0,Legítimo
192.168.244.159,"MedKit, Revólver, GranadaInc, GranadaFumo",80,201,126,93,0,0,Legítimo
192.168.201.132,"Lança-granadas, Drone, GranadaInc, Capacete",56,196,30,4,0,0,Legítimo
192.168.6.184,"Drone, Revólver, Espingarda, MedKit",74,89,79,47,0,0,Legítimo
192.168.136.11,"MedKit, Lança-granadas, Revólver, Silenciador",83,364,125,73,0,1,Suspeito
192.168.251.84,"Fuzil, Submetralhadora, Torreta, Pistola",67,109,143,32,0,1,Suspeito
192.168.127.20,"Lança-granadas, Metralhadora, MedKit, GranadaFrag",67,229,80,86,0,0,Legítimo
192.168.185.30,"GranadaFrag, Revólver, Metralhadora, Lança-granadas",45,331,109,55,0,0,Legítimo
192.168.100.172,"Drone, Submetralhadora, Explosivo, MedKit",45,275,41,94,0,0,Legítimo
192.168.232.231,"GranadaInc, Faca, GranadaFrag, Lança-granadas",100,51,88,74,0,0,Suspeito
192.168.226.167,"Colete, Lança-granadas, Fuzil, Espingarda",42,112,77,29,0,0,Legítimo
192.168.159.248,"MedKit, Pistola, Submetralhadora, Faca",91,400,64,5,0,0,Legítimo
192.168.112.221,"Lança-granadas, Colete, Faca, Fuzil",71,106,26,5,0,1,Suspeito
192.168.40.227,"Revólver, MedKit, Sniper, Pistola",87,276,23,0,0,0,Legítimo
192.168.151.228,"Revólver, Lança-granadas, Drone, Faca",57,252,122,25,0,0,Legítimo
192.168.37.26,"Sniper, GranadaFumo, Faca, GranadaInc",46,334,41,96,0,1,Legítimo
192.168.201.220,"Drone, Silenciador, GranadaFumo, Capacete",41,300,59,22,0,1,Legítimo
192.168.241.28,"Pistola, Sniper, MedKit, Submetralhadora",83,241,114,88,0,1,Suspeito
192.168.10.26,"Drone, Capacete, GranadaFrag, Sniper",67,109,94,87,0,0,Legítimo
192.168.143.6,"Drone, Revólver, Explosivo, Fuzil",91,283,87,23,0,0,Legítimo
192.168.196.88,"Silenciador, GranadaFrag, Lança-granadas, MedKit",99,372,81,4,0,1,Legítimo
192.168.26.155,"GranadaInc, MedKit, Mira, Torreta",99,173,150,0,0,0,Suspeito
192.168.4.143,"GranadaFumo, Drone, Mira, Torreta",72,279,64,44,0,0,Legítimo
192.168.133.234,"Colete, Torreta, Explosivo, Silenciador",42,113,96,59,0,0,Legítimo
192.168.13.178,"Metralhadora, Espingarda, Drone, GranadaFrag",93,346,64,4,0,0,Legítimo
192.168.75.230,"Faca, GranadaInc, GranadaFumo, Espingarda",40,119,110,84,0,1,Suspeito
192.168.158.67,"Mira, Explosivo, Fuzil, GranadaFrag",79,397,117,12,0,0,Legítimo
192.168.223.116,"GranadaFrag, Metralhadora, Colete, Espingarda",80,249,134,30,0,0,Legítimo
192.168.150.154,"GranadaFrag, Explosivo, Drone, Pistola",56,388,93,30,0,1,Legítimo
192.168.77.185,"Fuzil, GranadaInc, GranadaFrag, Silenciador",92,313,31,25,0,1,Suspeito
192.168.141.83,"GranadaFrag, Faca, Revólver, Submetralhadora",52,379,111,62,0,0,Legítimo
192.168.171.154,"Sniper, GranadaFrag, Espingarda, GranadaInc",49,300,132,98,0,0,Legítimo
192.168.239.110,"Capacete, Fuzil, Submetralhadora, GranadaInc",89,138,47,95,0,1,Suspeito
192.168.108.62,"Submetralhadora, Revólver, Sniper, Explosivo",66,199,73,66,0,0,Legítimo
192.168.49.70,"Capacete, Espingarda, Faca, Lança-granadas",57,104,142,100,0,0,Suspeito
192.168.79.96,"Lança-granadas, Mira, Espingarda, Drone",62,320,47,49,0,0,Legítimo
192.168.226.132,"Mira, Espingarda, Revólver, Capacete",47,226,34,78,0,0,Legítimo
192.168.144.113,"Explosivo, Torreta, Silenciador, Fuzil",94,256,142,64,0,0,Legítimo
192.168.33.9,"Torreta, GranadaInc, Submetralhadora, Lança-granadas",82,227,128,95,0,0,Suspeito
192.168.177.209,"GranadaInc, Silenciador, Revólver, Explosivo",50,104,40,55,0,1,Legítimo
192.168.15.89,"Submetralhadora, Lança-granadas, MedKit, GranadaInc",76,285,36,72,0,0,Legítimo
192.168.140.180,"Colete, Capacete, Faca, Revólver",46,338,30,73,0,1,Suspeito
192.168.157.118,"Sniper, Submetralhadora, Faca, GranadaInc",64,280,70,88,0,1,Legítimo
192.168.241.168,"Drone, Espingarda, Submetralhadora, Mira",72,129,105,100,0,0,Suspeito
192.168.119.204,"MedKit, Mira, Metralhadora, GranadaInc",41,400,45,14,0,0,Legítimo
192.168.215.59,"Torreta, GranadaFumo, Revólver, Espingarda",97,190,104,2,0,1,Suspeito
192.168.95.152,"MedKit, Silenciador, Faca, GranadaInc",49,395,67,81,1,1,Suspeito
192.168.83.245,"Fuzil, Revólver, Pistola, Lança-granadas",40,94,148,8,0,0,Legítimo
192.168.129.201,"Fuzil, GranadaFumo, Torreta, Explosivo",63,144,105,51,0,1,Suspeito
192.168.35.189,"Explosivo, Metralhadora, GranadaFumo, GranadaFrag",73,90,122,84,0,0,Suspeito
192.168.34.198,"Pistola, Sniper, Revólver, Explosivo",41,324,121,60,0,0,Legítimo
192.168.84.188,"Revólver, Silenciador, GranadaInc, Drone",86,326,71,12,0,0,Legítimo
192.168.153.183,"Torreta, Mira, Fuzil, Silenciador",46,271,38,26,0,0,Legítimo
192.168.213.243,"MedKit, Silenciador, Lança-granadas, Faca",79,392,138,32,0,0,Legítimo
192.168.79.145,"Colete, MedKit, Faca, Lança-granadas",98,110,127,72,0,1,Suspeito
192.168.170.251,"Faca, Espingarda, GranadaInc, Explosivo",92,201,102,56,0,0,Legítimo
192.168.122.163,"Fuzil, MedKit, GranadaFumo, Revólver",51,228,56,89,0,0,Legítimo
192.168.47.42,"Lança-granadas, Silenciador, Drone, GranadaFrag",85,158,27,96,0,1,Suspeito
192.168.54.186,"GranadaInc, Fuzil, Silenciador, Colete",91,84,88,22,0,0,Legítimo
192.168.113.193,"Capacete, Colete, GranadaFumo, Mira",48,127,54,50,0,1,Legítimo
192.168.164.222,"Silenciador, Fuzil, Pistola, Drone",49,182,25,27,0,0,Legítimo
192.168.236.69,"Silenciador, Fuzil, Pistola, Explosivo",55,316,150,14,0,1,Legítimo
192.168.44.108,"Silenciador, Submetralhadora, Colete, Metralhadora",60,173,46,33,0,1,Legítimo
192.168.224.211,"Torreta, Pistola, Faca, Revólver",49,256,64,79,0,1,Legítimo
192.168.179.78,"GranadaFumo, Metralhadora, Mira, Faca",100,212,25,23,0,1,Suspeito
192.168.237.36,"Faca, Colete, Mira, Silenciador",69,157,74,75,0,0,Legítimo
192.168.196.20,"Fuzil, Silenciador, Mira, Submetralhadora",66,375,134,75,0,1,Suspeito
192.168.2.205,"Torreta, Fuzil, Drone, Colete",46,274,60,45,0,0,Legítimo
192.168.228.126,"Colete, Revólver, Silenciador, Sniper",83,262,109,61,0,1,Suspeito
192.168.234.140,"Colete, Capacete, Submetralhadora, Explosivo",76,88,33,78,0,0,Suspeito
192.168.2.118,"Espingarda, Revólver, MedKit, Silenciador",43,354,24,13,0,0,Legítimo
192.168.249.138,"GranadaFumo, Fuzil, Submetralhadora, Faca",70,344,30,6,0,1,Legítimo
192.168.106.51,"Lança-granadas, Mira, Espingarda, Metralhadora",54,150,22,26,0,1,Suspeito
192.168.13.118,"Submetralhadora, Fuzil, Espingarda, Colete",52,285,76,65,0,0,Legítimo
192.168.80.80,"Explosivo, Drone, Torreta, Sniper",42,135,95,13,0,1,Legítimo
192.168.190.241,"Drone, Colete, Lança-granadas, Explosivo",56,92,106,49,0,1,Suspeito
192.168.12.253,"Revólver, Submetralhadora, Fuzil, Colete",76,218,67,1,0,1,Legítimo
192.168.141.34,"Metralhadora, Revólver, GranadaFumo, Sniper",91,106,25,74,0,1,Suspeito
192.168.80.4,"Faca, Torreta, Capacete, GranadaInc",99,263,110,40,0,0,Legítimo
192.168.210.137,"GranadaFrag, Capacete, Silenciador, Explosivo",44,232,69,88,0,1,Legítimo
192.168.112.159,"Explosivo, Colete, Pistola, GranadaFumo",77,232,121,30,0,0,Legítimo
192.168.28.222,"Espingarda, Mira, Fuzil, Sniper",44,310,95,10,0,0,Legítimo
192.168.138.185,"Revólver, Lança-granadas, Faca, Pistola",100,214,129,42,0,1,Suspeito
192.168.195.102,"Drone, Torreta, Capacete, Fuzil",68,335,93,78,0,0,Legítimo
192.168.97.230,"Lança-granadas, Capacete, Metralhadora, Explosivo",80,208,117,60,0,1,Legítimo
192.168.128.91,"Submetralhadora, GranadaFumo, Mira, Capacete",56,70,67,21,0,1,Legítimo
192.168.124.49,"MedKit, Sniper, Drone, GranadaFrag",52,94,113,63,0,1,Suspeito
